,qid1,qid2,question1,question2,is_duplicate
8567,45142,97830,What are the reasons to get more than one credit card?,Formula for Cost of Potential Home from Monthly Mortgage,0
8568,18417,35686,Stock broker's profit margin & criteria,How is stock price determined?,0
8569,96922,9909,Why does it take 5-7 business days to transfer a brokerage account from Fidelity to Vanguard?,"How to access a really old, untouched bank savings account?",0
8570,101280,76116,Process of 401k loan removal,How to report $27 in cap gains affordably,0
8571,72991,99235,Split buying a house 3 ways. How do I approach this?,Why do people save so much?,0
8572,54561,72738,Why buy insurance?,"How to chose index funds, mutual funds from a plethora of options (TD Ameritrade)",0
8573,11456,4067,Consequences of buying/selling a large number of shares for a low volume stock?,I'm an American in my mid 20's. Is there something I should be doing to secure myself financially?,0
8574,4067,7917,I'm an American in my mid 20's. Is there something I should be doing to secure myself financially?,Why making additional payment to mortgage counts towards principal? Why does it matter?,0
8575,3130,8129,Relocated to USA. How to get credit card without existing credit history / score?,How does the yield on my investments stack up against other investors?,0
8576,74661,76728,Possible Risks of Publicizing Personal Stock Portfolio,US - paying medical insurance premiums from HSA? (while on disability leave),0
8577,88541,94848,Is it better to use cash when cards offer discounts,How to check I own a stock not involving a broker,0
8578,27693,36162,Multiple people interested in an Apartment,Credit Cards drawn as Cash Advance to the max and moved abroad altogether,0
8579,18536,49069,Does maintaining a low (versus zero) balance on a credit card improve your credit score?,Income tax in India for NRIs in USA,0
8580,113120,59243,Does my tax bracket change per pay period?,How much does credit score matter?,0
8581,109461,110887,Sold a bullish vertical credit spread and was assigned early. Need information about a margin charge,"Fraudulent account opened, order shipped to me, how does the scam work?",0
8582,107968,73945,Am I required to amend my tax return if I overpaid my taxes?,Why did my credit score plummet in a week?,0
8583,35390,47621,How much of each stock do index funds hold?,Is a car loan bad debt?,0
8584,41725,55664,Why would I pick a specific ETF over an equivalent Mutual Fund?,60 Downpayment on house?,0
8585,14081,18843,Comparing Life Insurance Proposals,How does a public company issue new shares without diluting the value held by existing shareholders?,0
8586,1625,3634,"Best way to start investing, for a young person just starting their career?",Formula for calculating real cost of a deductible expense,0
8587,19112,89636,Locating a CPA/EA who is well versed in non-resident taxes,Do I need term life insurance at age 57?,0
8588,51976,8777,"If a stock doesn't pay dividends, then why is the stock worth anything?",Ontario HST rebate: I am now 18. Do I get the last rebate cheque?,0
8589,66872,74311,"I gave a scammer my telephone number, address, and name. How bad is it?",Why diversify stocks/investments?,0
8590,41537,5879,W-4 Worksheet for Spouses Filing Jointly: Who Files the W-4?,Are there important differences between a 401k and 403b plan?,0
8591,36347,84525,What's the difference between Buy and Sell price on the stock exchange,Ultra Short term Debt funds vs Savings Bank Account (India),0
8592,86134,94507,Tax on money withdrawn from Roth 401(k) and Roth IRA when living outside the United States and over 59.5-year-old,How can a company use money from stock investors when they are constantly being bought and sold?,0
8593,2696,48522,Where to park money while saving for a car,Why is Google's current nasdaq market cap almost twice the current share price * the No. of shares outstanding?,0
8594,115841,57082,Would the minimum payment or full CC amount be considered monthly debt?,Are lottery winnings taxed based on the ticket date or the redemption date?,0
8595,107748,13444,Can US expat open an HSA?,Are 401k Employer Match amounts subject to FICA or any other tax?,0
8596,24341,5559,Tax Consequences of a Gift,Buying gold / silver as a hedge against hyperinflation,0
8597,112467,23919,How do companies get money from being listed publicly?,Can we estimate the impact of a large buy order on the share price?,0
8598,101749,103907,How would I need to prove to the IRS I paid foreign taxes if I take the Foreign Earned Income Exclusion?,How much should I earn before registering an LLC?,0
8599,74051,804,3 personal loan online. Is this a scam?,When should I start an LLC for my side work?,0
8600,47642,80890,How can you find out what life insurance a deceased person had?,Paid with HSA received cash back,0
8601,103996,1653,Taxes and Minecraft servers,Is it possible to cash a check made to someone else's name? How to do so?,0
8602,104306,6486,Effect of dark pool traded volume on current tape,How to transfer personal earnings to a company,0
8603,107007,5559,Life Insurance beneficiary,Buying gold / silver as a hedge against hyperinflation,0
8604,36615,66895,"How do I cash a USD cheque in Europe, quickly?",Canadian moved to US - Hospital charges for ER / ICU visit,0
8605,35585,90579,Tax on Money transfered to India from UK?,What mortgage term to go for (short term)?,0
8606,112820,37287,HSA contributions made between January 1st 2019 and April 15th 2019,"Where to get liability insurance for car rentals, as an add-on to Visa Collision Damage Waiver?",0
8607,55615,81957,"When buying a property without using a realtor as a buyers agent, can you build a discount of the buyer's agent commission into the contract?",Can I open a savings account in India with the salary I earn in UK?,0
8608,12482,80545,Is it generally better to buy a property when the housing market is in a downtrend or an uptrend?,"Should I cancel my first of five cards, which has a $300 limit?",0
8609,49056,53956,Is this money transfer a legal way to get money?,Is it possible to dispute a wash sale?,0
8610,15444,22288,Emptying a Roth IRA account,How should I move out of my own house?,0
8611,34076,66340,Are search engine rewards taxable?,US Double Taxation - Business Trips and the Foreign Tax Credit,0
8612,33634,81914,"Why are businesses allowed to deduct expenses from their income, while individuals generally cannot?",What are the risks involved with a Bridge Loan?,0
8613,30478,81666,Use Roth IRA to pay portion of federal student loans?,Why do stock prices change?,0
8614,57190,74793,Can I use an HSA to pay off medical debts incurred before the HSA was funded?,How should one bequeath a large asset (e.g. real estate) in a way that will cause the least disagreements among multiple heirs,0
8615,6666,67941,Should I take money out of an old 401(k) to put a down payment on a house?,Scam or Real: A woman from Facebook apparently needs my bank account to send money,0
8616,30220,55919,Evidence For/Against Real Estate Investing Vis-a-vis Investing in ETFs,Is Aspiration Summit too good to be true?,0
8617,108019,13291,"Can I roll over 401k without leaving job, into personal IRA","Is there a benefit, long term, to life insurance for a youngish, debt, and dependent free person?",0
8618,18401,45227,What do brokerage firms do?,Can someone explain to me how should I go about paying off my student loans?,0
8619,19150,86014,"How credit card companies tolerate if you preload your card and use it like a prepaid card? (EU, world)","At tax time, what is the proper way to report cryptocurrency earnings and fiat income when you've started with ""nothing""?",0
